case_id,device,target,backend_target,npu2,flow,status,validation,timed_validation_failure,dtype,M,N,K,m,n,k,npu_columns,warmup,iterations,raw_count,filtered_count,outlier_count,q1_us,q3_us,iqr_us,lower_bound_us,upper_bound_us,raw_mean_us,raw_median_us,raw_min_us,raw_max_us,raw_std_us,raw_gflops,filtered_mean_us,filtered_median_us,filtered_min_us,filtered_max_us,filtered_std_us,filtered_gflops,elapsed_seconds,error,log_path
mlir-aie_bf16_M256_N256_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,256,2048,64,64,64,4,20,200,200,189,11,273.0,286.0,13.0,253.5,305.5,282.26,276.0,263.0,395.0,17.737880369424076,951.0219513923333,278.74074074074076,275.0,263.0,302.0,7.525721782008158,963.0291405793248,4.605273819062859,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N512_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,512,256,64,64,64,4,20,200,200,184,16,180.0,189.0,9.0,166.5,202.5,187.26,182.5,170.0,293.0,18.459209083815047,358.37265833600344,183.04347826086956,182.0,170.0,202.0,6.493162027786818,366.62799809976246,4.130846785847098,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N512_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,512,512,64,64,64,4,20,200,200,189,11,212.0,225.0,13.0,192.5,244.5,222.64,219.0,202.0,306.0,18.403543137124437,602.8464247215236,218.61904761904762,219.0,202.0,244.0,7.808749477678218,613.9342818558048,4.4782829522155225,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N512_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,512,1024,64,64,64,4,20,200,200,197,3,276.0,288.0,12.0,258.0,306.0,282.04,279.0,263.0,393.0,12.505534774650783,951.7637781874911,281.0304568527919,279.0,263.0,305.0,8.526404869247719,955.1827905279699,5.083578838035464,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N512_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,512,2048,64,64,64,4,20,200,200,169,31,415.0,420.0,5.0,407.5,427.5,425.325,417.0,398.0,1060.0,51.91511701807095,1262.2604173279258,417.1360946745562,417.0,408.0,427.0,3.536680005102575,1287.040174307762,6.139888821635395,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N1024_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,1024,256,64,64,64,4,20,200,200,168,32,213.0,218.25,5.25,205.125,226.125,217.06,215.0,200.0,287.0,10.563446407304767,618.3439049110845,215.21428571428572,215.0,208.0,226.0,3.808109856644384,623.6469273149685,3.9194742762483656,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N1024_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,1024,512,64,64,64,4,20,200,200,194,6,281.0,290.0,9.0,267.5,303.5,286.4,287.0,268.0,390.0,10.51284928076114,937.2746368715084,285.22680412371136,286.0,268.0,302.0,6.328637505259144,941.1298381465283,4.486394192092121,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N1024_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,1024,1024,64,64,64,4,20,200,200,160,40,416.0,421.0,5.0,408.5,428.5,430.46,418.0,401.0,1116.0,56.53042012934275,1247.2027877154671,417.225,417.0,409.0,426.0,2.989460653696583,1286.7659224638983,5.618813775945455,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N1024_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,1024,2048,64,64,64,4,20,200,200,171,29,679.0,684.0,5.0,671.5,691.5,689.06,682.0,665.0,1205.0,43.456488583409495,1558.270432182974,681.6374269005848,681.0,673.0,691.0,3.3188461214689977,1575.2389490734386,7.776024824008346,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N2048_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,2048,256,64,64,64,4,20,200,200,195,5,277.0,290.0,13.0,257.5,309.5,284.935,282.5,265.0,386.0,12.017103436352706,942.0936564479618,283.7435897435897,282.0,265.0,309.0,8.432288215522426,946.0494111693475,4.467904987744987,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N2048_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,2048,512,64,64,64,4,20,200,200,200,0,412.0,426.0,14.0,391.0,447.0,419.405,419.0,398.0,443.0,8.771030441173945,1280.0775193428785,419.405,419.0,398.0,443.0,8.771030441173945,1280.0775193428785,5.53012713463977,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N2048_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,2048,1024,64,64,64,4,20,200,200,198,2,738.0,766.0,28.0,696.0,808.0,752.22,756.5,689.0,815.0,21.007179725036867,1427.4305708436361,752.2222222222222,756.5,704.0,798.0,20.141196315043512,1427.426353914328,7.728402756154537,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N2048_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,2048,2048,64,64,64,4,20,200,200,190,10,1271.0,1295.0,24.0,1235.0,1331.0,1285.155,1282.0,1237.0,1400.0,24.349968685811486,1670.9919410499122,1281.1631578947367,1280.0,1237.0,1327.0,16.76116157657702,1676.1984098331698,12.402195807080716,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,256,256,64,64,64,4,20,200,200,185,15,179.0,189.0,10.0,164.0,204.0,188.46,181.0,170.0,354.0,24.179090140036287,356.090756659238,182.43783783783783,181.0,170.0,202.0,6.319226404559486,367.8450961452994,4.391458194237202,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,256,512,64,64,64,4,20,200,200,181,19,212.0,219.0,7.0,201.5,229.5,218.28,216.0,205.0,297.0,12.969641475383966,614.8878871174638,214.97790055248618,215.0,205.0,229.0,4.549246554222432,624.3326763126108,4.744678531773388,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,256,1024,64,64,64,4,20,200,200,191,9,281.0,291.0,10.0,266.0,306.0,289.235,286.0,271.0,452.0,18.675378844885582,928.0877348868567,285.9947643979058,286.0,271.0,306.0,7.235382362307112,938.6026928329518,5.383310374803841,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,256,2048,64,64,64,4,20,200,200,195,5,424.0,433.0,9.0,410.5,446.5,429.64,429.0,412.0,566.0,13.606998199456044,1249.583167302858,428.0615384615385,429.0,412.0,446.0,6.305578132245611,1254.190960322024,6.381958049256355,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N512_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,512,256,64,64,64,4,20,200,200,193,7,213.0,224.0,11.0,196.5,240.5,220.13,217.0,205.0,291.0,11.262020245053726,609.7202925543996,218.60621761658032,217.0,205.0,240.0,7.293290457233667,613.970313668792,4.1080381902866066,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N512_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,512,512,64,64,64,4,20,200,200,183,17,286.0,296.0,10.0,271.0,311.0,296.28,290.0,275.0,470.0,25.846113827807848,906.019495072229,290.1256830601093,290.0,275.0,311.0,6.506033051213584,925.2385144557663,4.658608274068683,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N512_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,512,1024,64,64,64,4,20,200,200,186,14,419.0,427.0,8.0,407.0,439.0,424.945,422.0,409.0,563.0,13.265442887442545,1263.3891727164691,422.4301075268817,421.0,409.0,439.0,5.520047236556433,1270.9106250572722,5.744023942854255,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N512_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,512,2048,64,64,64,4,20,200,200,171,29,678.0,684.0,6.0,669.0,693.0,683.495,681.0,665.0,747.0,12.58530790247104,1570.9578329029473,680.140350877193,680.0,671.0,693.0,4.397388631616495,1578.706251754024,7.887737032957375,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N1024_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,1024,256,64,64,64,4,20,200,200,187,13,279.0,286.0,7.0,268.5,296.5,285.075,283.0,271.0,384.0,13.237045554050194,941.6309953521003,282.4812834224599,283.0,271.0,296.0,5.381034477000344,950.2769625927608,4.610725366976112,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N1024_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,1024,512,64,64,64,4,20,200,200,190,10,425.0,433.0,8.0,413.0,445.0,430.795,431.0,413.0,493.0,11.261570716378777,1246.2329228519366,428.67894736842106,430.0,413.0,444.0,5.618304571700239,1252.3845999337009,5.696049008052796,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N1024_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,1024,1024,64,64,64,4,20,200,200,200,0,677.0,685.0,8.0,665.0,697.0,681.025,680.5,665.0,696.0,5.7012608254665915,1576.6555177856908,681.025,680.5,665.0,696.0,5.7012608254665915,1576.6555177856908,7.836621207650751,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N1024_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,1024,2048,64,64,64,4,20,200,200,176,24,1256.5,1270.0,13.5,1236.25,1290.25,1267.465,1266.0,1203.0,1863.0,56.60343430393601,1694.3139636991948,1263.596590909091,1266.0,1237.0,1289.0,11.10035778358309,1699.5009827107865,12.421086135786027,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N2048_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,2048,256,64,64,64,4,20,200,200,186,14,420.75,434.0,13.25,400.875,453.875,436.045,426.0,407.0,1186.0,59.584167150342886,1231.2282264445184,426.40860215053766,425.5,407.0,450.0,8.92349389013671,1259.052723824894,5.745715579949319,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N2048_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,2048,512,64,64,64,4,20,200,200,197,3,680.0,692.0,12.0,662.0,710.0,686.84,687.0,672.0,716.0,8.05384380280621,1563.3070642362122,686.4467005076142,687.0,672.0,707.0,7.4468302647181766,1564.2027606891963,7.834123357664794,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N2048_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,2048,1024,64,64,64,4,20,200,200,186,14,1219.0,1232.0,13.0,1199.5,1251.5,1232.08,1225.0,1195.0,1656.0,42.05298562527992,1742.974196480748,1224.6182795698924,1224.0,1202.0,1246.0,7.6284336000687505,1753.5943108363808,12.244248730130494,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N2048_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,512,2048,2048,64,64,64,4,20,200,200,196,4,2512.0,2581.25,69.25,2408.125,2685.125,2551.745,2550.5,2402.0,3222.0,74.79124263575248,1683.1490983621013,2547.530612244898,2549.5,2420.0,2676.0,55.18553198476465,1685.9335371107675,4.721530667040497,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,256,256,64,64,64,4,20,200,200,192,8,213.0,223.0,10.0,198.0,238.0,219.035,217.0,201.0,309.0,11.613947434012262,612.7684068756134,217.29166666666666,217.0,201.0,236.0,6.426534620012735,617.6846542665388,4.517708935774863,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,256,512,64,64,64,4,20,200,200,183,17,287.0,297.0,10.0,272.0,312.0,299.405,291.0,277.0,858.0,45.788983118213054,896.563036689434,291.1366120218579,291.0,277.0,309.0,6.609144476208434,922.025760126131,5.1007171627134085,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,256,1024,64,64,64,4,20,200,200,183,17,424.0,434.0,10.0,409.0,449.0,435.855,427.0,407.0,1048.0,49.78196435457323,1231.7649493524223,427.4863387978142,427.0,411.0,445.0,6.65698033210604,1255.8785235331713,6.219710217323154,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,256,2048,64,64,64,4,20,200,200,175,25,697.0,704.0,7.0,686.5,714.5,707.275,701.0,683.0,1245.0,42.647384151903154,1518.1390887561415,699.8228571428572,700.0,687.0,711.0,4.6151976100262315,1534.3051645722592,8.320729486178607,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N512_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,512,256,64,64,64,4,20,200,200,193,7,284.0,296.0,12.0,266.0,314.0,292.06,290.0,269.0,519.0,20.185301583082676,919.1106484968842,289.46632124352334,289.0,269.0,313.0,8.207803404432768,927.3460720640091,5.093383311294019,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N512_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,512,512,64,64,64,4,20,200,200,194,6,420.0,427.0,7.0,409.5,437.5,423.945,425.0,404.0,447.0,5.948274960019922,1266.3692507282785,423.94329896907215,425.0,412.0,436.0,5.088077983916059,1266.3743319107543,6.147553977090865,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N512_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,512,1024,64,64,64,4,20,200,200,185,15,695.0,705.0,10.0,680.0,720.0,709.685,701.0,674.0,1488.0,67.57363224660932,1512.9836814924931,700.0108108108108,700.0,681.0,720.0,7.313807149375864,1533.893201958271,8.311477608978748,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N512_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,512,2048,64,64,64,4,20,200,200,199,1,1199.0,1263.0,64.0,1103.0,1359.0,1224.52,1204.0,1181.0,1375.0,35.72001679730848,1753.7350537353411,1223.7638190954774,1204.0,1181.0,1347.0,34.175566479701246,1754.8187113321205,12.7550487681292,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N1024_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,1024,256,64,64,64,4,20,200,200,178,22,422.0,433.25,11.25,405.125,450.125,435.655,427.0,403.0,1129.0,54.136364626746044,1232.3304265990291,426.13483146067415,426.0,406.0,446.0,7.481349111099969,1259.861603332806,6.154779898934066,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N1024_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,1024,512,64,64,64,4,20,200,200,195,5,688.0,698.25,10.25,672.625,713.625,694.295,693.0,678.0,789.0,12.597141540841715,1546.5210378873533,692.8051282051282,692.0,678.0,711.0,7.250320902462984,1549.8468188042664,8.265607888810337,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N1024_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,1024,1024,64,64,64,4,20,200,200,180,20,1203.75,1214.0,10.25,1188.375,1229.375,1216.695,1208.0,1183.0,1607.0,40.56577344264497,1765.013950086094,1207.7944444444445,1207.5,1191.0,1228.0,7.611903851659818,1778.0208030247973,12.680147709324956,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N1024_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,1024,2048,64,64,64,4,20,200,200,195,5,2250.0,2314.0,64.0,2154.0,2410.0,2284.94,2262.0,2231.0,2658.0,56.032636918139055,1879.6849352718234,2278.846153846154,2261.0,2231.0,2401.0,39.01474965106537,1884.7113872742616,7.805126286111772,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N2048_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,2048,256,64,64,64,4,20,200,200,172,28,717.0,734.25,17.25,691.125,760.125,732.885,725.0,699.0,853.0,27.296369264061475,1465.0890985625304,723.6279069767442,723.0,699.0,760.0,11.934946255885762,1483.831418948451,8.314327409025282,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N2048_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,2048,512,64,64,64,4,20,200,200,161,39,1222.0,1230.0,8.0,1210.0,1242.0,1238.285,1225.0,1204.0,2156.0,70.17972481422252,1734.2402177204763,1224.27950310559,1224.0,1210.0,1241.0,5.279999976618934,1754.0795566311026,12.63687678007409,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N2048_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,2048,1024,64,64,64,4,20,200,200,194,6,2374.0,2416.0,42.0,2311.0,2479.0,2398.36,2395.5,2319.0,2543.0,35.903905080088435,1790.7934155005921,2394.8350515463917,2394.5,2319.0,2474.0,30.031317128998815,1793.429277405413,4.8185525462031364,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N2048_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,1024,2048,2048,64,64,64,4,20,200,200,200,0,4749.25,5261.5,512.25,3980.875,6029.875,5009.69,5091.0,4309.0,5932.0,364.5602472843138,1714.6638997622608,5009.69,5091.0,4309.0,5932.0,364.5602472843138,1714.6638997622608,5.86820790823549,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,256,256,64,64,64,4,20,200,200,197,3,283.75,298.25,14.5,262.0,320.0,292.59,291.5,272.0,391.0,14.052825338699687,917.4457636966404,291.39086294416245,291.0,272.0,320.0,9.869941949052304,921.2212534318165,6.063955155201256,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,256,512,64,64,64,4,20,200,200,192,8,419.0,428.0,9.0,405.5,441.5,423.4,423.0,403.0,470.0,8.705170877128145,1267.9993197921588,423.03125,423.0,406.0,441.0,6.337640736438653,1269.1046157937506,7.1346474420279264,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,256,1024,64,64,64,4,20,200,200,184,16,676.0,682.0,6.0,667.0,691.0,686.61,680.0,665.0,1499.0,65.5947246354461,1563.830739429953,678.4728260869565,680.0,669.0,689.0,4.525209657907037,1582.586336128934,9.287605037912726,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,256,2048,64,64,64,4,20,200,200,187,13,1231.0,1239.0,8.0,1219.0,1251.0,1242.85,1234.0,1217.0,1722.0,52.02093328651458,1727.8703367260732,1234.3689839572191,1234.0,1220.0,1251.0,5.992660442704961,1739.7420673318113,13.773324545938522,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N512_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,512,256,64,64,64,4,20,200,200,185,15,423.0,430.0,7.0,412.5,440.5,427.155,426.0,407.0,506.0,10.59532797982205,1256.852692816425,425.8162162162162,426.0,413.0,437.0,4.9241552170803065,1260.8042896313598,7.105856686830521,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N512_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,512,512,64,64,64,4,20,200,200,188,12,681.0,690.0,9.0,667.5,703.5,695.155,686.0,664.0,1750.0,91.64840956066831,1544.6077838755386,684.5744680851063,685.0,668.0,703.0,6.398951645689711,1568.4806753069154,9.219986621290445,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N512_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,512,1024,64,64,64,4,20,200,200,178,22,1239.0,1251.0,12.0,1221.0,1269.0,1253.34,1243.5,1225.0,1681.0,43.66136049185825,1713.4086903793066,1243.3483146067415,1242.0,1225.0,1269.0,7.721415023714133,1727.1778332520016,13.619800933636725,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N512_K2048_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,512,2048,64,64,64,4,20,200,200,173,27,2245.0,2255.0,10.0,2230.0,2270.0,2259.175,2249.0,2229.0,2587.0,38.167582776487166,1901.122000730355,2248.4450867052024,2248.0,2233.0,2269.0,6.771552329136904,1910.1944367668345,5.968023324850947,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N1024_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,1024,256,64,64,64,4,20,200,200,189,11,683.0,694.0,11.0,666.5,710.5,694.71,690.0,659.0,1246.0,45.71166043801078,1545.5971901944697,687.9206349206349,689.0,667.0,710.0,8.146739382098751,1560.8513097210366,9.277808378916234,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N1024_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,1024,512,64,64,64,4,20,200,200,180,20,1225.0,1236.0,11.0,1208.5,1252.5,1239.05,1231.0,1203.0,1736.0,45.844710709088346,1733.169483071708,1229.6166666666666,1230.0,1210.0,1249.0,8.153577946725802,1746.4659565989402,13.593985798303038,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N1024_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,2048,1024,1024,64,64,64,4,20,200,200,166,34,2294.75,2366.75,72.0,2186.75,2474.75,2394.935,2322.5,2241.0,3223.0,198.40892312343212,1793.3544317486696,2316.0662650602408,2309.5,2241.0,2472.0,47.58101974807909,1854.4233214710237,5.741860732901841,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K1024_m64_n64_k64_4col.log
